gtypes created on 2026-03-09 13:25:35
LOC1, LOC2, LOC3, LOC4, LOC5, LOC6, LOC7, LOC8, LOC9, LOC10, LOC11, LOC12, LOC13, LOC14, LOC15, LOC16, LOC17, LOC18, LOC19, LOC20, LOC21, LOC22, LOC23, LOC24, LOC25, LOC26, LOC27, LOC28, LOC29, LOC30, LOC31, LOC32, LOC33, LOC34, LOC35, LOC36, LOC37, LOC38, LOC39, LOC40, LOC41, LOC42, LOC43, LOC44, LOC45, LOC46, LOC47, LOC48, LOC49
POP
Default 2243 , 0202 0202 0402 0301 0405 0101 0202 0105 0303 0202 0203 0201 0101 0303 0202 0202 0302 0303 0302 0102 0303 0203 0102 0101 0201 0203 0203 0101 0103 0301 0202 0101 0102 0402 0203 0404 0303 0303 0607 0101 0402 0203 0306 0403 0404 0203 0404 0202 0304
Default 2244 , 0203 0202 0403 0202 0401 0101 0401 0101 0304 0402 0101 0203 0101 0303 0302 0203 0301 0101 0303 0101 0303 0304 0303 0102 0202 0101 0202 0201 0401 0304 0102 0103 0102 0404 0102 0404 0204 0203 0602 0101 0402 0202 0302 0401 0403 0202 0305 0202 0301
Default 2245 , 0606 0202 0102 0201 0404 0101 0204 0104 0303 0403 0103 0303 0101 0303 0304 0303 0102 0302 0302 0202 0301 0201 0302 0202 0202 0101 0204 0405 0404 0101 0202 0103 0102 0404 0204 0404 0303 0303 0606 0101 0202 0202 0303 0505 0404 0201 0302 0202 0301
Default 2246 , 0206 0203 0303 0201 0402 0102 0203 0101 0301 0402 0201 0301 0101 0303 0305 0203 0102 0303 0303 0102 0303 0201 0103 0102 0201 0203 0102 0405 0404 0301 0102 0103 0104 0401 0205 0303 0203 0203 0704 0101 0402 0203 0306 0404 0404 0201 0304 0202 0301
Default 2247 , 0206 0203 0303 0301 0404 0403 0202 0105 0306 0404 0502 0203 0101 0303 0303 0203 0302 0303 0303 0101 0303 0303 0302 0101 0201 0303 0102 0202 0501 0302 0202 0201 0402 0404 0102 0301 0203 0201 0707 0101 0404 0204 0406 0403 0403 0202 0305 0202 0401
Default 2248 , 0503 0201 0303 0201 0203 0101 0301 0103 0301 0402 0204 0301 0101 0303 0303 0202 0301 0302 0303 0102 0303 0201 0303 0203 0201 0102 0103 0401 0403 0302 0102 0202 0404 0404 0202 0304 0303 0303 0605 0101 0304 0202 0303 0405 0404 0101 0304 0202 0304
Default 2249 , 0203 0202 0404 0301 0301 0202 0203 0105 0301 0403 0204 0203 0102 0301 0305 0301 0301 0303 0304 0102 0301 0203 0103 0101 0202 0101 0102 0204 0401 0102 0102 0204 0102 0202 0202 0304 0304 0203 0204 0101 0402 0201 0306 0402 0404 0303 0302 0202 0401
Default 2250 , 0203 0202 0302 0101 0404 0204 0304 0103 0303 0402 0502 0301 0101 0303 0303 0202 0301 0302 0303 0102 0301 0204 0303 0102 0201 0203 0202 0501 0404 0305 0203 0101 0402 0402 0202 0404 0301 0203 0606 0101 0404 0202 0301 0405 0404 0201 0303 0202 0404
Default 2251 , 0202 0202 0303 0104 0403 0102 0202 0104 0301 0402 0101 0301 0101 0303 0303 0301 0301 0302 0303 0102 0302 0201 0303 0102 0204 0102 0303 0405 0404 0302 0202 0204 0402 0404 0202 0303 0303 0203 0602 0101 0404 0201 0303 0405 0404 0202 0302 0203 0101
Default 2252 , 0303 0103 0303 0301 0203 0102 0202 0104 0301 0404 0501 0203 0101 0301 0303 0203 0303 0302 0303 0202 0303 0202 0303 0102 0401 0303 0203 0405 0405 0303 0203 0401 0404 0404 0102 0404 0203 0303 0602 0101 0402 0201 0304 0505 0403 0201 0303 0202 0404
Default 2253 , 0203 0202 0303 0203 0404 0204 0202 0101 0306 0101 0101 0203 0102 0303 0303 0303 0301 0103 0301 0101 0301 0202 0103 0101 0202 0303 0205 0404 0401 0506 0203 0202 0202 0203 0102 0401 0201 0303 0607 0101 0401 0404 0303 0402 0404 0203 0303 0202 0304
Default 2254 , 0202 0201 0303 0301 0403 0102 0405 0101 0303 0401 0101 0303 0101 0301 0303 0301 0202 0302 0404 0302 0303 0202 0103 0203 0401 0103 0205 0403 0503 0304 0202 0101 0102 0404 0102 0304 0203 0303 0203 0102 0404 0204 0303 0401 0403 0201 0303 0204 0304
Default 2255 , 0603 0202 0303 0201 0503 0101 0405 0103 0106 0402 0505 0201 0101 0303 0304 0203 0301 0202 0303 0102 0301 0303 0303 0101 0203 0103 0202 0204 0403 0302 0202 0201 0104 0402 0203 0304 0301 0203 0604 0101 0404 0204 0302 0403 0103 0202 0304 0203 0304
Default 2256 , 0503 0202 0303 0202 0402 0404 0401 0101 0105 0202 0201 0303 0101 0303 0103 0301 0101 0202 0303 0102 0303 0301 0303 0101 0101 0103 0202 0103 0401 0302 0202 0101 0102 0404 0101 0301 0301 0203 0607 0101 0402 0202 0304 0404 0404 0202 0303 0101 0304
Default 2257 , 0202 0203 0305 0303 0404 0103 0204 0105 0303 0402 0501 0202 0101 0303 0404 0203 0202 0103 0303 0103 0303 0202 0303 0101 0202 0103 0203 0201 0106 0301 0202 0201 0104 0401 0105 0301 0203 0201 0207 0101 0404 0203 0302 0503 0403 0202 0303 0202 0201
Default 2258 , 0206 0202 0103 0301 0404 0202 0204 0104 0101 0203 0502 0202 0101 0303 0303 0202 0303 0303 0204 0102 0303 0202 0303 0101 0204 0101 0205 0405 0403 0303 0103 0101 0404 0404 0203 0101 0303 0203 0602 0101 0402 0401 0404 0501 0404 0202 0303 0203 0302
Default 2259 , 0203 0202 0403 0201 0402 0101 0205 0101 0304 0201 0505 0303 0101 0303 0302 0303 0301 0302 0302 0102 0303 0203 0303 0102 0202 0101 0203 0405 0406 0303 0102 0101 0104 0404 0202 0304 0301 0303 0207 0101 0402 0202 0606 0404 0405 0201 0303 0203 0401
Default 2260 , 0103 0202 0303 0202 0402 0103 0202 0101 0102 0201 0101 0202 0101 0303 0103 0203 0102 0101 0303 0101 0303 0202 0303 0102 0202 0103 0202 0501 0506 0303 0202 0101 0104 0401 0102 0401 0101 0303 0606 0101 0404 0204 0402 0405 0403 0203 0305 0202 0401
Default 2261 , 0205 0203 0302 0301 0404 0101 0304 0105 0303 0403 0103 0201 0101 0303 0202 0301 0301 0302 0301 0103 0301 0101 0302 0101 0202 0103 0202 0501 0403 0303 0202 0101 0202 0403 0101 0304 0303 0203 0602 0101 0402 0203 0303 0405 0403 0202 0303 0303 0401
Default 2262 , 0202 0201 0403 0203 0303 0103 0202 0103 0303 0404 0101 0303 0101 0303 0303 0202 0303 0303 0303 0102 0303 0202 0303 0103 0201 0203 0303 0101 0406 0305 0202 0202 0403 0401 0102 0304 0101 0303 0707 0101 0404 0404 0306 0303 0404 0202 0303 0101 0401
Default 2263 , 0606 0202 0103 0101 0404 0101 0304 0101 0304 0203 0304 0303 0101 0303 0305 0303 0102 0202 0302 0202 0301 0101 0302 0202 0202 0103 0104 0204 0403 0301 0102 0303 0202 0404 0204 0304 0203 0303 0605 0101 0302 0202 0303 0405 0404 0101 0302 0203 0101
Default 2264 , 0205 0202 0403 0201 0402 0204 0304 0101 0404 0401 0104 0301 0101 0302 0105 0303 0301 0103 0303 0102 0303 0202 0303 0102 0201 0101 0102 0405 0405 0303 0102 0201 0402 0404 0102 0304 0201 0303 0604 0101 0404 0204 0101 0403 0105 0201 0303 0201 0304
Default 2265 , 0202 0202 0303 0202 0404 0104 0203 0105 0301 0404 0103 0203 0101 0303 0304 0203 0302 0202 0302 0101 0301 0202 0303 0101 0202 0303 0206 0204 0505 0102 0102 0201 0103 0404 0203 0401 0201 0202 0602 0101 0402 0202 0306 0403 0404 0202 0504 0201 0202
Default 2266 , 0506 0203 0303 0201 0404 0104 0203 0105 0301 0404 0201 0202 0101 0303 0404 0303 0204 0103 0303 0103 0303 0202 0303 0101 0201 0102 0202 0405 0404 0301 0102 0204 0102 0404 0104 0301 0203 0203 0606 0101 0402 0202 0306 0405 0404 0202 0302 0201 0302
Default 2267 , 0506 0202 0303 0202 0403 0104 0204 0101 0301 0404 0203 0303 0101 0303 0202 0201 0102 0202 0304 0102 0301 0201 0302 0102 0201 0103 0202 0401 0401 0102 0202 0101 0102 0404 0102 0303 0203 0303 0606 0101 0402 0103 0303 0405 0404 0202 0304 0303 0304
Default 2268 , 0204 0103 0302 0201 0404 0101 0205 0101 0303 0404 0505 0203 0101 0303 0303 0203 0303 0102 0302 0101 0301 0204 0303 0102 0202 0203 0304 0405 0405 0302 0202 0201 0404 0404 0101 0402 0301 0303 0202 0101 0402 0202 0303 0405 0404 0202 0303 0203 0402
Default 2269 , 0205 0202 0302 0201 0404 0204 0304 0101 0301 0402 0101 0303 0101 0301 0302 0201 0303 0303 0302 0101 0301 0201 0303 0101 0202 0103 0103 0506 0404 0303 0202 0101 0402 0402 0102 0404 0301 0203 0606 0101 0404 0203 0301 0501 0404 0201 0504 0202 0404
Default 2270 , 0202 0203 0303 0202 0404 0105 0204 0103 0303 0404 0501 0303 0101 0303 0303 0203 0303 0302 0302 0102 0303 0202 0303 0103 0202 0203 0203 0501 0103 0505 0202 0203 0404 0402 0202 0304 0301 0303 0207 0101 0304 0202 0306 0401 0404 0201 0303 0401 0301
Default 2271 , 0202 0203 0104 0201 0404 0202 0305 0104 0306 0402 0503 0203 0101 0303 0304 0303 0101 0202 0302 0101 0301 0204 0303 0101 0201 0104 0104 0503 0404 0301 0102 0101 0104 0203 0203 0404 0202 0303 0606 0101 0202 0204 0306 0405 0402 0202 0303 0202 0304  
